Id,Label,timeset,category,startyearcorfixvalue,endyearcor,Size,Color
Q1978079,Gullegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q4991371,soldaat,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q1939288,Oostkerke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1411366,Vladslo,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q3049134,Egem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2137484,Varsenare,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1840847,Houtem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q2346906,Bellegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q864668,Caithness,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q258,Zuid-Afrika,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1012502,Wick,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q20,Noorwegen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q120787149,"Congregatie van de Zusters van Sint-Niklaas, Augustinessen, Kortrijk","<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q118390369,Leergesticht den Casino,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q47952,Salford,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,15.106382,"#00feff"
Q724448,Hemiksem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2189234,Ramsel,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q284691,Vivenkapelle,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2333747,Kachtem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q3040923,Dudzele,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,17.659575,"#00feff"
Q1012354,Tiegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q696907,Hooglede,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q37226,onderwijzer,"<[1710.0, 1710.0]>",Beroep,1710,1710,52.127659,"#00c7ff"
Q3110841,Sijsele,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q995533,Monroe,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q742876,Staden,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q822777,Oostrozebeke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q2510121,Brielen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q392343,Wevelgem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q118464951,Congregatie van de Zusters Paulinen (Kortrijk),"<[1710.0, 19500.0]>",Werkgever,1710,19500,12.553191,"#ff83ff"
Q2127148,Lauwe,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q52383086,"Congregatie van de Zusters van Maria, Pittem","<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q281181,Ichtegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q122901389,"Congregatie van de Zusters van de Heilige Familie, Moorsele","<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q2750562,Aarsele,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q2561079,Meetkerke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q2708072,Bissegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q204547,Waregem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2658385,Voormezele,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q318532,Wervik,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,17.659575,"#00feff"
Q121078697,"Psychiatrisch Centrum Sint-Amedeus, Mortsel","<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q121078675,Sint-Elisabeth Hospitaal,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q203312,Ukkel,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q688781,Mortsel,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2741641,Handzame,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q340,Montréal,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q731501,Kuurne,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2191886,Oostkerke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1021457,Gijzelbrechtegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2746117,Koolkerke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q120999387,"Sint-Gregoriuscollege, Ledeberg","<[1710.0, 19500.0]>",Werkgever,1710,19500,12.553191,"#ff83ff"
Q2802143,Ledeberg,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q2480040,Beveren-aan-de-IJzer,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2490578,Sint-Pieters-op-den-Dijk,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q1901132,Snellegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q916292,scribent,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q1021658,kantoorbediende,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q182436,bibliothecaris,"<[1710.0, 1710.0]>",Beroep,1710,1710,31.702127,"#00c7ff"
Q1365552,koster,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q876864,redacteur,"<[1710.0, 1710.0]>",Beroep,1710,1710,20.212765,"#00c7ff"
Q212238,ambtenaar,"<[1710.0, 1710.0]>",Beroep,1710,1710,32.978722,"#00c7ff"
Q635734,archivaris,"<[1710.0, 1710.0]>",Beroep,1710,1710,25.319149,"#00c7ff"
Q122904531,Sluisch Weekblad,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q2329939,Aardenburg,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q239091,Croix,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q109571087,Saint-Pierre-lès-Calais,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q955,Aardenburg,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q836904,brouwer,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q2376216,Clifton,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q4869146,Bathwick,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q2462658,manager,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q3051137,Hulme,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,12.553191,"#005432"
Q21,Engeland,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,13.829787,"#005432"
Q3475027,Poeke,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,13.829787,"#005432"
Q648,Rijsel,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,15.106382,"#005432"
Q67205775,naaier,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q4974338,Brook Green,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q131491,Brighton,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,13.829787,"#005432"
Q28599921,Portsea,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q256382,West Brompton,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q41890,Bayswater,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,12.553191,"#005432"
Q124230,Paddington,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,12.553191,"#005432"
Q84,Londen,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,21.489361,"#005432"
Q3029404,ziekenhuisdirecteur,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q1068891,Saint-Venant,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q332310,Belle,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q3075052,volkskundige,"<[1710.0, 1710.0]>",Beroep,1710,1710,15.106382,"#00c7ff"
Q17303149,pianoleraar,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q7501153,winkelier,"<[1710.0, 1710.0]>",Beroep,1710,1710,16.382978,"#00c7ff"
Q26523296,"St Edward's Convent Of Mercy, And School","<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q189960,Westminster,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q7313543,rentenier,"<[1710.0, 1710.0]>",Beroep,1710,1710,21.489361,"#00c7ff"
Q277162,Hammersmith,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,13.829787,"#005432"
Q146659,Clapham,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,15.106382,"#005432"
Q833860,dienstmeid,"<[1710.0, 1710.0]>",Beroep,1710,1710,20.212765,"#00c7ff"
Q2313151,dienstbode,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q2340735,Loppem,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,13.829787,"#005432"
Q34370,Rotterdam,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,13.829787,"#005432"
Q3023339,kantwerker,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q498655,Klemskerke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q160131,bakker,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q2664461,conciërge,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q15627169,vakbondsbestuurder,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q20814940,wijnhandelaar,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q735827,Lochristi,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q7316604,winkelbediende,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q12887,Schaarbeek,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,17.659575,"#005432"
Q2065416,St Pancras,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q192859,Etterbeek,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,12.553191,"#005432"
Q6403209,Khushpur,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q696355,Melle,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q11739,Lahore,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q120667787,vuurwerkmaker,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q2114844,taxidermist,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q38126150,huisvrouw,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q242468,kleermaker,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q2229927,kleuterleider,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q2412352,Biervliet,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q184287,Zedelgem,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,12.553191,"#005432"
Q60,New York,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q125163,Islington,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q83407,Bergen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q12440,Eeklo,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2670767,Beerlegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q12910,Lokeren,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q3198907,Korbeek-Lo,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q118351827,Bisschoppelijk college Onze-Lieve-Vrouw Ter Duinen,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q8019579,William Turner,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q149688,Mill Hill,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q118395385,Instituut Amerlinck,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q120979288,"Congregatie van de Zwarte Zusters van Oudenaarde, Kortrijk","<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q2132237,Loker,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2791245,Lo,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1540278,gouvernante,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q118197697,Marie-Caroline Germaine de Chaumontel,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q118220602,Agnes Maria Swarbreck,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q118192664,Félicie d'Anethan,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q118213723,Jeanne Françoise Marie de Biolley,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q202954,Verviers,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,12.553191,"#005432"
Q207223,Drogheda,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q215536,koopman,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q1942100,Koninklijk Atheneum Redingenhof Leuven,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q456495,Virton,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q95096,Aat,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q3704253,handelaar,"<[1710.0, 1710.0]>",Beroep,1710,1710,24.042553,"#00c7ff"
Q5322166,ontwerper,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q1012476,Youghal,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q184579,Bolton,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q24826,Liverpool,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,15.106382,"#00feff"
Q81096,ingenieur,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q66095885,textielhandelaar,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q6697,Empoli,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q16533,rechter,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q161944,diaken,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q641208,griffier,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q1930349,Rechtbank van eerste aanleg,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q12992,Oudenaarde,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q833899,butler,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q6138343,houtsnijder,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q123634,Marylebone,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,12.553191,"#005432"
Q336221,juwelier,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q120922737,"Congregatie van de Zusters van de Heilige Gehoorzaamheid, Veurne/De Panne","<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q388338,penningmeester,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q9920,Haarlem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q774306,chirurg,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q4594605,magistraat,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q267663,Hoboken,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1279568,behanger,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q3100236,Ternaaien,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q499609,Borgloon,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2132066,Mechelen-Bovelingen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q23154,Bristol,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,12.553191,"#005432"
Q215354,Notting Hill,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q2903406,burgerlijk ingenieur,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q8686,Shanghai,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q188096,Penang,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1054923,Brits Hongkong,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q118464734,Engels College,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q203000,Perth,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q55453014,Warrabah,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q133315,Limerick,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q667610,Singleton,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q17856,Ballarat,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1413170,boekbinder,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q1861723,Dadizele,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q7650196,Sutton,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q123947,Highgate,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q4093,Glasgow,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q180356,Broadway,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q2974907,Heist,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q7619622,Stonyhurst,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q184090,Preston,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q1622949,Accrington,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1348,Calcutta,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q21550468,chromolithograaf,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q329439,graveur,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q118464788,Engels Seminarie,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q188304,Sunderland,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q179815,Durham,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q23077,Lancashire,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q4940251,Bolton le Moors,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1904127,Sint-Maria-Latem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
